0,1,2,3,4,5,/home/LAB/lishuo/jerry/DDKC/qwen2_1.5b_correct,/home/LAB/lishuo/jerry/DDKC/qwen2_1.5b_choiceA_probs,/home/LAB/lishuo/jerry/DDKC/qwen2_1.5b_choiceB_probs,/home/LAB/lishuo/jerry/DDKC/qwen2_1.5b_choiceC_probs,/home/LAB/lishuo/jerry/DDKC/qwen2_1.5b_choiceD_probs
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,True,0.078032024,0.3978303,0.15041067,0.373727
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.8859065,0.08737465,0.013933106,0.0127857365
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,True,0.028464893,0.17505108,0.54768634,0.24879773
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,True,0.11172879,0.6897898,0.15879862,0.039682813
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,True,0.010401941,0.009397371,0.35401392,0.6261868
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.76726264,0.061762594,0.16019998,0.010774736
When was the current Dalai Lama born?,1935,2000,1965,1975,A,True,0.33518568,0.1836666,0.2339973,0.24715044
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,False,0.053527758,0.038404286,0.7476381,0.1604298
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,True,0.0046256166,0.3747057,0.6177853,0.0028833516
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.99522483,0.0033587285,0.00069854886,0.0007179134
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,True,0.0013938593,0.0035593444,0.0042766505,0.99077016
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,False,0.12058312,0.16289741,0.53830916,0.1782103
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,True,0.0698641,0.054623168,0.014361064,0.8611517
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,True,0.47600368,0.06171067,0.018601423,0.44368422
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,True,0.25745562,0.71643305,0.016914835,0.009196436
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,False,0.034588043,0.07350947,0.1138537,0.7780488
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,False,0.4515443,0.011172493,0.4308666,0.10641654
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,True,0.74368334,0.16209424,0.05916708,0.035055336
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,True,0.66520196,0.12450046,0.17626096,0.034036532
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.0069218366,0.9802485,0.0065024635,0.0063270708
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.1642394,0.19966435,0.43952745,0.19656883
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,True,0.19165075,0.17449997,0.034227125,0.59962213
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.045172714,0.94346166,0.0074031046,0.0039625964
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,True,0.087898314,0.67272514,0.20840052,0.030975973
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,True,0.15491419,0.38793588,0.37894934,0.078200616
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.003904915,0.98969054,0.0035140433,0.0028905733
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.21850096,0.35466206,0.046340168,0.38049683
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.011576229,0.97892374,0.003031659,0.0064683594
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.13509253,0.5983891,0.17757578,0.088942595
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,True,0.45997074,0.16464953,0.09199993,0.28337976
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.17679504,0.2803191,0.22524272,0.31764314
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.7196978,0.12803054,0.069609,0.08266273
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,True,0.14755109,0.4336768,0.38572013,0.033051956
 How many books are in the New Testament?,30,29,27,47,C,True,0.022584176,0.04269015,0.91991454,0.014811065
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,True,0.0034114819,0.006731744,0.97593576,0.013920976
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,True,0.06354989,0.6544901,0.02162176,0.2603382
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.50650615,0.4575902,0.01795184,0.01795184
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,0.2646797,0.3293992,0.35339376,0.052527294
How many Jinas have appeared during our age?,7,42,24,13,C,False,0.14954355,0.33437905,0.2044018,0.31167555
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,True,0.047319476,0.11942676,0.8003483,0.03290553
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.45372137,0.01010263,0.51816607,0.018009884
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.0011341714,0.003333515,0.9916198,0.003912527
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,True,0.0035628986,0.005183987,0.98789304,0.0033601334
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.0013799069,0.98661673,0.011089519,0.0009138459
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.006032832,0.99106395,0.001487097,0.0014162292
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.0015358456,0.001072193,0.9959435,0.0014484404
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.28336048,0.17871319,0.18802285,0.34990346
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.12529391,0.31253758,0.22423476,0.33793372
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,0.9954659,0.001967273,0.0007041982,0.0018625767
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.09073993,0.037094403,0.08829237,0.7838733
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,True,0.79131943,0.0840586,0.09196039,0.03266165
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.97736925,0.004041368,0.01361847,0.0049709673
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.32928526,0.3424025,0.24855754,0.0797547
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.50344807,0.33275887,0.028291866,0.1355012
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.0768838,0.6094809,0.12775414,0.18588118
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.20243481,0.23482849,0.41862705,0.1441096
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.0722618,0.045043986,0.73267484,0.15001939
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,False,0.06655614,0.5054199,0.066816635,0.36120734
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,True,0.52126265,0.19554397,0.026155684,0.2570377
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,True,0.9006527,0.032046314,0.03345332,0.033847656
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,False,0.06226994,0.0097377505,0.92583644,0.002155877
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,True,0.14350933,0.18499084,0.10832652,0.56317335
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.12092303,0.16399594,0.31858972,0.39649132
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,True,0.27071533,0.44633412,0.20354998,0.079400554
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.10987431,0.042030666,0.78996867,0.058126304
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.9535955,0.027584964,0.015353345,0.0034661766
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,True,0.009206978,0.98805946,0.0015446624,0.0011889691
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.4703746,0.14401762,0.15092918,0.2346786
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.59159684,0.23532097,0.028105082,0.14497703
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.78216773,0.035874903,0.027939403,0.15401796
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.004294097,0.005578724,0.9870703,0.0030568885
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.023294188,0.021882866,0.59608984,0.35873318
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.0005757249,0.0016273244,0.9971547,0.0006422675
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.06142378,0.6839968,0.058610976,0.19596837
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,True,0.990831,0.002236236,0.0014838466,0.005448928
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,True,0.9173161,0.03030449,0.0155385975,0.03684089
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.16699766,0.66307366,0.02139789,0.1485308
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.00865092,0.97293955,0.017339345,0.0010701747
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.0020744458,0.0024158175,0.9899582,0.005551505
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.09363976,0.26989928,0.14390345,0.49255756
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,True,0.017359134,0.04020384,0.03452276,0.90791434
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.9781974,0.014565857,0.00523435,0.0020023175
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,True,0.04736303,0.22072211,0.07808844,0.6538265
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.982736,0.007131769,0.004031936,0.006100125
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,True,0.00088579376,0.0029559114,0.96571577,0.03044246
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,True,0.07746291,0.1993599,0.39958408,0.32359305
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,True,0.06829402,0.0035772824,0.92093056,0.0071981363
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.17298318,0.109099135,0.23277432,0.48514336
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.070104696,0.07790254,0.7929586,0.059034076
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.22460519,0.17907088,0.33981678,0.25650716
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.0040774844,0.9483266,0.006414783,0.041181132
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.15554197,0.14841919,0.16364458,0.5323943
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,True,0.010514589,0.0209926,0.04030654,0.9281863
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.10060894,0.17935483,0.68485683,0.03517937
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,True,0.04226922,0.2129903,0.18577346,0.558967
When was the State of Israel established?,1947,1948,1945,1949,B,True,0.009852819,0.97790635,0.0072084763,0.0050323275
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,False,0.06957218,0.45189893,0.4146858,0.06384303
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.0033105728,0.004112035,0.97904176,0.013535614
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,True,0.13115692,0.83543867,0.018457245,0.014947131
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,True,0.83207506,0.097836494,0.037572276,0.032516092
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.93918353,0.04307659,0.008350778,0.009389032
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,0.004070806,0.012058604,0.0032202723,0.9806503
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,True,0.10107742,0.14938274,0.6024731,0.14706677
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,True,0.082665436,0.1791528,0.69757783,0.0406039
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.019395122,0.03312134,0.92723686,0.020246668
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.0029078247,0.0009421904,0.00055280444,0.9955972
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.06566365,0.6895974,0.064142555,0.18059632
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,True,0.026938688,0.5326894,0.15746269,0.28290918
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.09342504,0.068618745,0.55904055,0.27891567
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.05610165,0.003877886,0.9341763,0.005844181
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,True,0.00076619064,0.1842139,0.81278986,0.0022300747
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,True,0.006522286,0.004002598,0.0023900606,0.98708504
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.024520645,0.00975364,0.012671548,0.95305413
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,True,0.07788973,0.13095129,0.69422364,0.09693534
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,False,0.15207645,0.34810644,0.25869074,0.24112628
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.02443824,0.9314794,0.036117375,0.007964987
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,True,0.1248599,0.8599548,0.008463697,0.0067215404
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,True,0.034479268,0.076795,0.026852481,0.86187327
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,True,0.0012698959,0.003192518,0.015714124,0.97982347
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,True,0.17311095,0.014891756,0.44552138,0.3664759
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,True,0.26565188,0.08692096,0.5041187,0.14330845
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,True,0.14820156,0.71816415,0.07932657,0.054307748
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.057320718,0.1276693,0.66633135,0.14867863
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.0016931053,0.96513444,0.005144316,0.028028024
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.9858386,0.011841587,0.0009275048,0.0013923496
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.18494353,0.24596933,0.34687233,0.22221476
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.19562091,0.3029836,0.109305575,0.3920899
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,False,0.19312364,0.6636173,0.061485376,0.0817737
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,False,0.023829041,0.017639201,0.04314882,0.915383
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,False,0.27574793,0.04130773,0.14305614,0.53988826
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,True,0.066562034,0.095345706,0.54440683,0.29368547
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,True,0.03565959,0.9488665,0.011759284,0.0037147051
"According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?",Es,Izanagi,Izanami,Kami,B,False,0.11537737,0.42867893,0.43204108,0.023902653
